Society_latitude,Society_longitude,Homeland_latitude_of_diasporic_peoples,Homeland_longitude_of_diasporic_peoples,Area_latitude,Area_longitude,Region,Division,Subregion,Area,society,alternative_names,People,People_alternative_names,People2,People3,Preindustrial_Style_clusters,Focal_years,Koppen_climate_terrain,Koppen_code,Preindustrial_Subsistence_taxon,Taxon_id,cantometrics_samplesize,minutage_samplesize,parlametrics_samplesize,phonotactics_samplesize,Language,ISO6393,GlottoID,LevelGlottoID,LangLevParent,FamilyLevGlottocode,Country,Country_id,society_id,C_cid,M_cid,P_cid,Ph_cid,Ch_cid,EA_Prov_name,EA_Prov_#,Culture_Wiki,Society_summary,Notes_1,Notes_2,Culture Sources,"Priority_ranking_for_further_review (see worksheet ""Societies_ranked_for_review"")",HOW WELL WAS THE SOCIETY CHECKED BY KK?,KK_warning_or_question,ADMIN_NOTES_on_how_language_and_D-PLACE_matches_were_assigned,default_DPL_soc_id,default_DPL_PrefName,default_DPL_OrigName,xd_id_1,total_DPLACE_soc_w_xd_id,eHRAF_soc_w_xd_id?,eHRAF_OWC,eHRAF_OWC_Name,eHRAF_SubOWC_in_DPLACE,eHRAF_SubOWC_Name_in_DPLACE,eHRAF_subOWC_FINAL_STATUS_2021,Does_GJB_id_match_multiple_xd_ids,default_DPL_soc_id_2,default_DPL_PrefName_2,default_DPL_OrigName_2,xd_id_2,total_DPLACE_soc_w_xd_id_2,eHRAF_soc_w_xd_id_2?,eHRAF_OWC,eHRAF_OWC_Name,eHRAF_SubOWC_in_DPLACE,eHRAF_SubOWC_Name_in_DPLACE,eHRAF_subOWC_FINAL_STATUS_2021,STATUS_JULY_31_2021,language match checked by KK,D-PLACE match checked by KK,KK_ISSUE
-22.12,44.22,,,-17.53,44.72,Africa,East Africa,Indian Ocean Islands,Madagascar N W Coastal Lowlands,Sakalava,,Sakalava People,,Coastal Malagasy Peoples,East African Peoples,Tropical Gardeners,1939; 1962; 1966,Tropical Savannah,Aw,AH-Savannah,scfal917,12,,,,West Malagasy Sakalava,ISO 639-3: skg,saka1291,language,saka1291,aust1307,Madagascar,,24707,24707,,,,,Malagasy,8,wiki,"The Sakalava occupy the southern coastal region of Madagascar. They are fishermen, hunters, and gatherers who hunt wild boars, lemurs, and birds, as well as gather berries and fruit. They also raise cattle which are owned collectively by clan members. The central defining principle of their religion is the worship of royal ancestor spirits. These spirits help leaders make decisions and are contacted through mediums, each spirit having its own medium. There are also malevolent spirits who cause suffering. Most celebrations honor these spirits through drumming, song, and dance.",,,@Murdock1999EA @Murdock1968WorldSamplingProvinces @Lomax1989Cantometrics @ArensbergLomax1977Subsistence @Koppen2006UpdatedWorldMap @Glottosaka1291 @Ethnoskg @WikiSakalava,6,AUTOMATED NAME CHECK ONLY (SOCIETY/LANGUAGE NAMES),0,D-PLACE match based on name; language from D-PLACE match,Eh8,Sakalava,Sakalava (Eh8),xd694,1,no,No_HRAF_match,No_HRAF_match,No_HRAF_match,No_HRAF_match,No_HRAF_match_NA_NO_HRAF_MATCH,No,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,D-PLACE_GJB_society_names_AND_languages_match,DONE,DONE,
7.15,1.66,,,6.89,2.28,Africa,West Africa,Benin/ Nigeria/ Togo,S Benin/ S W Nigeria/ Togo,Fon,Fon nu; Dahomey,Gbe Peoples,,,West & Central African Peoples,Tropical Gardeners,1952;,Tropical Savannah,Aw,AH-Tropical Forest,scfal741,12,6,,,Fon,ISO 639-3: fon,fonn1241,language,fonn1241,atla1278,Benin,,15390,15390,15390,,,,Slave Coast,19,wiki,,,,@Murdock1999EA @Murdock1968WorldSamplingProvinces @Lomax1989Cantometrics @ArensbergLomax1977Subsistence @Koppen2006UpdatedWorldMap @Glottofonn1241 @Ethnofon @WikiFon @Lomax1966-72Minutage,3,AUTOMATED NAME CHECK ONLY (SOCIETY/LANGUAGE NAMES),0,D-PLACE match based on name; language from D-PLACE match,Af1,Fon,Fon (Af1),xd186,2,Yes,FA18,Fon,FA18,Fon,FA18_GOOD,No,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,D-PLACE_GJB_society_names_AND_languages_match,DONE,DONE,
17.92,-62.86,,,17.9,-62.83,Central America,E Caribbean,Lesser Antilles/ Leeward Islands,Leeward French Antilles,St. Barthélemy,Ouanalao; St. Barthelemy,French Caribbean,,Afro-Caribbean Peoples,Latin Peoples,Western Europe,1962,Tropical Savannah,Aw,,,12,,,,St. Barth Creole French,,stba1239,dialect,guad1242,indo1319,France,,15533,15533,,,,,,,wiki,"Colonized by France in the 1600s, this tiny arid island was for centuries populated by French sailors, Africans, fisherman and small farmers. African percussion features in European instrumental forms like quadrille; vocal music recalls the metrical and strophic forms of the French chanson in its metrical and strophic forms, evoking medieval European themes and characters.",,,@Lomax1989Cantometrics @Koppen2006UpdatedWorldMap @WikiSaintBarthelemy @Glottostba1239,9,FAIRLY WELL,0,Language match based on society name and/or lat/lon data; No D-PLACE match identified by KK,NONE,NONE,NONE,NONE,NONE,NOT_CHECKED_BY_KK,NOT_CHECKED_BY_KK,NOT_CHECKED_BY_KK,NOT_CHECKED_BY_KK,NOT_CHECKED_BY_KK,NOT_CHECKED_BY_KK,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,CHECKED_FAIRLY_WELL,DONE,DONE,
21.95,-104.06,,,23.37,-105.32,Central America,Mexico,W Mexico,Sierra Madre Occidental,Wixáritari,Huichol; Wixaritari; Wixárika,Huichol Uto-Aztecan,,,Mexico Indigenous Peoples,Nuclear America,1941-46; 1942-47; 1947-65,Humid Subtropical/ Oceanic Highland,"Cwa, Cwb",I-Eastern,scfal355,12,,,,Huichol,ISO 639-3: hch,huic1243,language,huic1243,utoa1244,Mexico,,16875,16875,,,,16875,Western Mexico,164,wiki,"The Huichol Indians were among the last Central American indigenous groups to be conquered by the Spaniards in the 18th century. Many retired to the inaccessible mountains of Jalisco and have lived there ever since, rejecting missionaries and modern customs until the 1960's.",,,@Murdock1999EA @Murdock1968WorldSamplingProvinces @Lomax1989Cantometrics @ArensbergLomax1977Subsistence @Koppen2006UpdatedWorldMap @Glottohuic1243 @Ethnohch @WikiHuichol,9,AUTOMATED NAME CHECK ONLY (SOCIETY/LANGUAGE NAMES),0,Language automatically assigned from D-PLACE match,Ni3,Huichol,Huichol (Ni3),xd1288,2,Yes,NU19,Huichol,NU19,Huichol,NU19_GOOD,No,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,D-PLACE_GJB_society_names_AND_languages_match,DONE,DONE,
49.19,16.61,,,49.14,16.56,Europe,Central Europe,Carpathians,Carpathian Moravia,Moravian,Morava; Mähren; Morawy,Carpathian People,,West Slavs,Slavic Peoples,Old Europe,1953; 1962; 1964,"Cold, No Dry Season/ Warm Summer",Dfb,PA-Europe,scfal1099,12,,,,Czecho-Moravian,,czec1259,dialect,czec1258,indo1319,Czech Republic,,21693,21693,,,,21693,Northeastern Europe,59,wiki,,,,@Murdock1999EA @Murdock1968WorldSamplingProvinces @Lomax1989Cantometrics @Koppen2006UpdatedWorldMap @Glottoczec1259 @WikiMoravians @ArensbergLomax1977Subsistence,7,"WELL, BUT GIS MAPS NOT USED",0,KK web-based triangulation,Ch3,Czechs,Czechs (Ch3),xd567,1,Yes,EB01,Czechoslovakia,EB01,Czechoslovakia,EB01_NO_2021_NON_DIGITIZED_FICHE_ONLY,No,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,Prelim_check_GIS_not_used,DONE,DONE,
56.83,24.31,,,58,20,Europe,Northern Europe,Baltic Region,Baltic Area,Latvian,Latvija; Latvieši,Baltic Peoples,,Finno-Ugric Peoples,Uralic Peoples,Old Europe,1950; 1951; 1960; 1962; 1964; 1971; 1951-64;,Cold No Dry Season/ Warm Summer,Dfb,,,12,,1,,Latvian,ISO 639-3: lav,latv1249,language,latv1249,indo1319,Latvia,,19724,19724,,19724,,,,,wiki,,,,@Murdock1999EA @Lomax1989Cantometrics @Koppen2006UpdatedWorldMap @WikiLatvians @Glottolatv1249 @Ethnolav @Lomax1971-72Parlametrics,5,AUTOMATED NAME CHECK ONLY (SOCIETY/LANGUAGE NAMES),0,D-PLACE match presumed correct based on similarity of society names; language assigned based on D-PLACE society,ch21,Latvians,Latvians (ch21),xd559,1,no,No_HRAF_match,No_HRAF_match,No_HRAF_match,No_HRAF_match,No_HRAF_match_NA_NO_HRAF_MATCH,No,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,D-PLACE_GJB_society_names_AND_languages_match,DONE,DONE,
47.1,-71.05,,,49.54,-73.74,North America,Canada,E Canada,Quebec,French Canadians,Franco-Canadians; Canadiens,Quebecoises/ French Canadians,,French Canadians,Gallic Peoples,Western Europe,1918; 1938; 1941; 1955,Temperate Continental/ Humid,Dfb,PA-Europe,scfal1102,12,10,,,Québécois,,queb1247,dialect,stan1290,indo1319,Canada,,15489,15489,15489,,,15489,Southern Europe,56,wiki,,"The original society Lat Lon  (49.57, -74.84) has been changed to the average song location (47.10, -71.05).",,@Murdock1999EA @Murdock1968WorldSamplingProvinces @Lomax1989Cantometrics @ArensbergLomax1977Subsistence @Koppen2006UpdatedWorldMap @Glottoqueb1247 @WikiFrenchCanadian @Lomax1966-72Minutage,10,"WELL, BUT GIS MAPS NOT USED",SEE CORRECTIONS WORKSHEET;,Assigned dialect-level Glottocode based on society name. (see KK_Issue13),Cf5,French Canadians,French Canadians (Cf5),xd540,1,no,No_HRAF_match,No_HRAF_match,No_HRAF_match,No_HRAF_match,No_HRAF_match_NA_NO_HRAF_MATCH,No,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,Prelim_check_GIS_not_used,DONE,DONE,Issue13
48.72,-123.04,,,48.28,-124.51,North America,United States/ Canada,N W Coast,British Columbia/ Oregon/ Washington,Coast Salish,,Salish,,Salishan Peoples,Northeast Woodlands Peoples,Circum-Pacific Hunter/ Foragers,1952; 1962; 1978-80,Temperate Mediterranean,Csb,HF-Northwest Coast,scfal226,12,,,,Lummi,,lumm1243,dialect,stra1244,sali1255,United States,,24740,24740,,,,24740,Coast Salish,140,wiki,"The Coastal Salish are a loose grouping of tribes with ethnic and linguistic similarities and numerous cultural and linguistic distinctions. Their traditional territories run along the northwest coast of North America and they are the only group on the west coast using a patrilineal kinship system. Elaborate Coastal Salish ceremonies held during the winter included dances inspired by spirits in dreams or trances. In their communities, performance art was treated as property to which individuals or groups acquired exclusive rights by inheritance, marriage, or purchase.",,,@Murdock1999EA @Murdock1968WorldSamplingProvinces @Lomax1989Cantometrics @ArensbergLomax1977Subsistence @Koppen2006UpdatedWorldMap @WikiCoastSalish @Glottolumm1243,9,FAIRLY WELL,0,GIS and proximity to EA Coast Salish Cultures; match to D-PLACE societies based on language match,Nb15,Lummi,Lummi (Nb15),xd1074,3,no,No_HRAF_match,No_HRAF_match,No_HRAF_match,No_HRAF_match,No_HRAF_match_NA_NO_HRAF_MATCH,No,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,Checked_w_GIS,DONE,DONE,
-18.09,178.45,,,-17.82,177.99,Oceania,Melanesia,Fiji,Viti Levu,Fiji,Fijian; Viti; iTaukei,Fijian Austronesian,,,Melanesian Peoples,Warm Latitude Gardeners,1941; 1960; 1950-55;,Tropical Rainforest,Af,AH-Melanesian Shoreside,scfal464,12,9,,,Fijian,ISO 639-3: fij,fiji1243,language,fiji1243,aust1307,Fiji,,15302,15302,15302,,,15302,Fiji,128,wiki,"The Fijians are the dominant indigenous people of the Fiji Islands. Although the exact ancestry of the Fijian people are unknown, Indigenous Fijians are believed to have come in Fiji from western Melanesia around 3,500 years ago. ",,,@Murdock1999EA @Murdock1968WorldSamplingProvinces @Lomax1989Cantometrics @ArensbergLomax1977Subsistence @Koppen2006UpdatedWorldMap @Glottofiji1243 @Ethnofij @WikiFijians @Lomax1966-72Minutage,6,VERY WELL,0,Match based on name and language,Ih8,Vanua Levu,Vanua Levu (Ih8),xd874,1,no,No_HRAF_match,No_HRAF_match,No_HRAF_match,No_HRAF_match,No_HRAF_match_NA_NO_HRAF_MATCH,No,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,CHECKED_INTENSIVELY,DONE,DONE,
-10.13,148.02,,,-10.13,148.1,Oceania,Melanesia,Papua New Guinea,Aroma Coast,Maopa,Keapara; Hula,Papuan Tip Austronesian,,,Melanesian Peoples,Warm Latitude Gardeners,1978,Tropical Rainforest,Af,,,12,,,,Maopa,,maop1237,dialect,keap1239,aust1307,Papua New Guinea,,20832,20832,,,,,,,,,,,@Lomax1989Cantometrics @Koppen2006UpdatedWorldMap @Glottomaop1237,10,NOT CHECKED BY KK,0,NOT CHECKED BY KK,NOT CHECKED BY KK,,,,,,,,,,,,,,,,,,,,,,,NOT_CHECKED_BY_KK,NOT_CHECKED_BY_KK,NOT_CHECKED_BY_KK,
-3.63,143.05,,,-4.23,143.34,Oceania,Melanesia,Papua New Guinea,East Sepik Prov,Abelam,Abulas; Ambelam; Ambelas; Ambulas,Ndu,,Sepik Peoples,Melanesian Peoples,Warm Latitude Gardeners,1962; 1963; 1967,Tropical Rainforest,Af,AH-Melanesia,scfal422,12,,,,Ambulas,ISO 639-3: abt,ambu1247,language,ambu1247,nduu1242,Papua New Guinea,,10033,10033,,,,10033,Northeastern New Guinea,113,wiki,"The Abelam (tropical rain forest, N. E. New Guinea) clear ground by burning, growing yams, taro, bananas, and sweet potatoes, supplemented rain forest products, pigs and chickens. Social status comes from success in growing enormous yams. Each man has a permanent exchange partner to whom he ceremonially presents his largest yams after the annual harvest, later receiving those of his rival in return. Those who consistently give the longest yams gain great prestige. The finest yams are lavishly decorated, transformed into human-like images in full ceremonial regalia. The “heads” of the enormous tubers are adorned with specially made yam masks.For the Abelam society growing yam is very imoprtant part of their society and culture. Large sizes of the grown yam determines the status of an individual or the entire vilage. During yam festivals a person would pass his largest yam to his worst enemy who would have to try to grow latger yam than he recieved. If he fails to do so, his status would fall each year in which he was not capable to do so.",,,@Murdock1999EA @Murdock1968WorldSamplingProvinces @Lomax1989Cantometrics @ArensbergLomax1977Subsistence @Koppen2006UpdatedWorldMap @Glottoambu1247 @Ethnoabt @WikiAbelam,2,AUTOMATED NAME CHECK ONLY (SOCIETY/LANGUAGE NAMES),0,D-PLACE match based on name; language from D-PLACE match,Ie15,Abelam,Abelam (Ie15),xd791,1,no,No_HRAF_match,No_HRAF_match,No_HRAF_match,No_HRAF_match,No_HRAF_match_NA_NO_HRAF_MATCH,No,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,D-PLACE_GJB_society_names_AND_languages_match,DONE,DONE,
-9.67,147.42,,,-9.42,147.18,Oceania,Melanesia,Papua New Guinea,Port Moresby,Motu,Motuan,Papuan Tip Austronesian,,,Melanesian Peoples,Warm Latitude Foragers,1950; 1951; 1959,Tropical Rainforest,Af,Uah (Unclassified Animal Husbanders),scfal995,12,,,,Motu,ISO 639-3: meu,motu1246,language,motu1246,aust1307,Papua New Guinea,,21825,21825,,,,21825,Southeastern New Guinea,111,wiki,"The Motu are native population of Papua New Guinea, residing along the southern coastal area of the country. They speak indigenous language known as Motu, and it is one of the Austronesian languages.",,,@Murdock1999EA @Murdock1968WorldSamplingProvinces @Lomax1989Cantometrics @ArensbergLomax1977Subsistence @Koppen2006UpdatedWorldMap @Glottomotu1246 @Ethnomeu @WikiMotu,2,AUTOMATED NAME CHECK ONLY (SOCIETY/LANGUAGE NAMES),0,D-PLACE match based on name; language from D-PLACE match,Ie10,Motu,Motu (Ie10),xd786,1,no,No_HRAF_match,No_HRAF_match,No_HRAF_match,No_HRAF_match,No_HRAF_match_NA_NO_HRAF_MATCH,No,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,D-PLACE_GJB_society_names_AND_languages_match,DONE,DONE,
-5.47,-46.17,,,-10.98,-49.46,South America,C South America,C Brazilian Highlands,Araguaia-Tocantins Basin,Canela,Canela Kraho; Canela-Krajó; Ramcocamecra; Timbira; Canella,E Timbira Gê,,Nuclear-Macro-Je Peoples,Brazilian Highlands Indigenous Peoples,Uniques,1959; 1964,Tropical Savannah,Aw,,,12,,,,Canela-Krahô,ISO 639-3: ram,cane1242,language,cane1242,nucl1710,Brazil,,19064,19064,,,,19064,Northern Ge,190,wiki,,,,@Murdock1999EA @Murdock1968WorldSamplingProvinces @Lomax1989Cantometrics @Koppen2006UpdatedWorldMap @Glottocane1242 @Ethnoram @WikiCanela,1,AUTOMATED NAME CHECK ONLY (SOCIETY/LANGUAGE NAMES),0,Language match in GJB corresponds to that assigned by matched D-PLACE society; assume correct.,Sj4,Canela,Ramcocamecra (Sj4),xd1412,2,Yes,SO08,Canela,SO08,Canela,SO08_GOOD,No,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,D-PLACE_GJB_society_names_AND_languages_match,DONE,DONE,
-12.27,-53.47,,,-12.81,-53.98,South America,C South America,E Amazon Basin,Mato Grosso,Kamayurá,Kamaiurá; Camayura; Kamayura,Tupi-Guarani,,Tupian Peoples,Amazon Indigenous Peoples,Circum-Pacific Hunter/ Foragers,1952; 1953; 1949-50,Tropical Savannah,Aw,I-Amazon,scfal296,12,6,,,Kamayurá,ISO 639-3: kay,kama1373,language,kama1373,tupi1275,Brazil,,13102,13102,13102,,,13102,Xingu,189,wiki,,,,@Murdock1999EA @Murdock1968WorldSamplingProvinces @Lomax1989Cantometrics @ArensbergLomax1977Subsistence @Koppen2006UpdatedWorldMap @Glottokama1373 @Ethnokay @WikiKamayura @Lomax1966-72Minutage,7,AUTOMATED NAME CHECK ONLY (SOCIETY/LANGUAGE NAMES),0,D-PLACE match presumed correct based on similarity of society names; language assigned based on D-PLACE society,Si5,Kamayurá,Camayura (Si5),xd1402,1,no,No_HRAF_match,No_HRAF_match,No_HRAF_match,No_HRAF_match,No_HRAF_match_NA_NO_HRAF_MATCH,No,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,D-PLACE_GJB_society_names_AND_languages_match,DONE,DONE,
-12.97,-38.47,,,-12.37,-41.65,South America,E South America,Atlantic Brazilian Highlands,Bahia,Salvador,Bahia,Afro-Brazilian/ Creole,,S & C Am African & Creole Peoples,Afro-Brazilian Peoples,Tropical Gardeners,1955; 1960; 1941-42; 1960's-70's,Tropical Rainforest,Af,AH-Afro-America,scfal981,12,,,,Brazilian Portuguese,,braz1246,dialect,port1283,indo1319,Brazil,,12596,12596,,,,12596,,,wiki,"Salvador da Bahia was founded in 1549 and was the first Portuguese colonial capital. Salvador has retained a strong Afro-Brazilian influence and descendants of African slaves have preserved their heritage in music, food, dance, and martial arts traditions. At festivals, drums beat powerful rhythms and religious followers celebrate African gods at Candomblé ceremonies. Candomblé is a belief system developed by West African slaves based upon Yoruba, Fon, and Bantu beliefs, with Roman Catholic elements. Through singing, drumming, and dancing, worshippers connect with and become possessed by deities called Orishas, who are believed to protect the people and control their destinies.",,,@Lomax1989Cantometrics @ArensbergLomax1977Subsistence @Koppen2006UpdatedWorldMap @Glottobraz1246 @WikiAfro-Brazilians,4,"WELL, BUT GIS MAPS NOT USED",0,"Not matched to Cf4 as EA focus is ""focus is ""the village of Cruz das Almas near Sao Paulo"", which better matches GJB12594",NONE,NONE,NONE,NONE,NONE,NOT_CHECKED_BY_KK,NOT_CHECKED_BY_KK,NOT_CHECKED_BY_KK,NOT_CHECKED_BY_KK,NOT_CHECKED_BY_KK,NOT_CHECKED_BY_KK,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,Prelim_check_GIS_not_used,Prelim_DONE_but_GIS_not_used,Prelim_DONE_but_GIS_not_used,
-17.14,-70.34,,,-14.72,-70.63,South America,N W South America,C Andes,Altiplano,Aymara,Aimara,Aymaran,,,Andes Indigenous Peoples,Nuclear America,1964; 1977-78,"Temperate, Dry Winter, Warm Summer",Cwb,AH-Andes,scfal419,12,,1,,Central Aymara,,cent2142,language,cent2142,ayma1253,Peru,,11133,11133,,11133,,11133,Highland Bolivia,186,wiki,"Aymara live in the Bolivian Andes on Lake Titicaca plateau (3-3.7k m asl) near Peru. Today they are herders and subsistence farmers in a cold, harsh climate. Using the terraced fields and careful rotations of their pre-Columbian ancestors they crop potatoes, (grown in the Andes for 7-10,000 years), corn, quinoa, barley. Men plow and dig, but the sacred task of planting is reserved for women, who have the power to give life.",,,@Murdock1999EA @Murdock1968WorldSamplingProvinces @Lomax1989Cantometrics @ArensbergLomax1977Subsistence @Koppen2006UpdatedWorldMap @WikiAymara @Glottocent2142 @Lomax1971-72Parlametrics,9,AUTOMATED NAME CHECK ONLY (SOCIETY/LANGUAGE NAMES),0,D-PLACE match based on name; language from D-PLACE match,Sf2,Aymara,Aymara (Sf2),xd1375,2,Yes,SF05,Aymara,SF05,Aymara,SF05_GOOD,No,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,D-PLACE_GJB_society_names_match; language_assigned_based_on_D-PLACE_match,DONE,DONE,
-2.11,-78.35,,,-9.29,-73.96,South America,N W South America,W Amazon Basin,Peruvian Amazon,Jivaro,Shuar; Achuar; Humabisa; Aguaruna,Jivaroan,,Jivaroan Peoples,Amazon Indigenous Peoples,Circum-Pacific Hunter/ Foragers,1954; 1955; 1956-57,Tropical Rainforest,Af,I-Amazon,scfal310,12,6,1,9,Shuar,,shua1257,language,shua1257,jiva1245,Peru,,17667,17667,17667,17667,17667,17667,Loreto,183,wiki,"The Jivaro live in autonomous fortified households scattered in the forested eastern Andean slopes and lowlands of Ecuador and Peru. Men compete for wives, who do nearly all the arduous gardening work; they often maintain two wives, children and sons-in-law","Original Jivaro location (-2.83, -77.26) has been changed to the averag song location (Lat -2.11; Long -78.35). ",,@Murdock1999EA @Murdock1968WorldSamplingProvinces @Lomax1989Cantometrics @ArensbergLomax1977Subsistence @Koppen2006UpdatedWorldMap @WikiJivaroan @Glottoshua1257 @Lomax1966-72Minutage @Lomax1971-72Parlametrics @Lomax1961-62Phonotactics,10,FAIRLY WELL,SEE CORRECTIONS WORKSHEET,gis (see KK_Issue9),Se3,Shuar,Jivaro (Se3),xd1367,2,Yes,SD09,Jivaro,SD09,Jivaro,SD09_GOOD,No,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,Checked_w_GIS,DONE,DONE,Issue9
-14.09,-71.77,,,-12.92,-71.64,South America,N W South America,W Amazon Basin/ C Andes,Peruvian Yungas,Ch'unchu,Quechua,Quechuan,,,Amazon Indigenous Peoples,Western Europe,1945; 1956; 1961; 1963; 1964; 1959-63; 1959-64,Tropical Rainforest,Af,PA-Europe,scfal1121,12,,,,Chincha Quechua,,chin1483,language,chin1483,quec1387,Peru,,24102,24102,,,,,,,wiki,"Quechua is the name of indigenous people in South America who speak the Quechua language. They are farmers and herders living in the Andean highlands. Traditionally Quechua culture is based on communalism. The land they farm is owned by the community in a system called ayllus. During the colonial era indigenous people lost their land and were forced to live in bondage. In the 20th century, through political struggle, land reforms were enacted and many Quechua communities were able to regain their land titles.",,,@Lomax1989Cantometrics @ArensbergLomax1977Subsistence @Koppen2006UpdatedWorldMap @WikiCh'unchu @Glottochin1483,10,VERY WELL,SEE CORRECTIONS WORKSHEET,Language match based on society name and/or lat/lon data; No D-PLACE match identified by KK (see KK_Issue39),NONE,NONE,NONE,NONE,NONE,NOT_CHECKED_BY_KK,NOT_CHECKED_BY_KK,NOT_CHECKED_BY_KK,NOT_CHECKED_BY_KK,NOT_CHECKED_BY_KK,NOT_CHECKED_BY_KK,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,CHECKED_INTENSIVELY,SEE_CORRECTION,SEE_CORRECTIONS_TAB,Issue39
-40.07,-71.01,,,-39.18,-71.4,South America,S South America,Patagonia,"S W Argentina/ Araucania, Chile",Mapuche,Kawésqar; Aurcanians,Araucanian,,,Patagonia Indigenous Peoples,Circum-Pacific Hunter/ Foragers,1920; 1964; 1960-67,"Cold, Dry Summer, Warm Summer",Dsb,,,12,,,,Mapudungun,ISO 639-3: arn,mapu1245,language,mapu1245,arau1255,Argentina; Chile,,10814,10814,,,,10814,Araucanians,198,wiki,"The Mapuche encompass various groups native to Chile and Argentina with a common social, religious and economic structure, as well as linguistic heritage as Mapudungun speakers. Women are particularly valued and are known for their beautiful textiles; female shamans (machis) are common.",,,@Murdock1999EA @Murdock1968WorldSamplingProvinces @Lomax1989Cantometrics @Koppen2006UpdatedWorldMap @Ethnoarn @WikiMapuche @Glottomapu1245,3,AUTOMATED NAME CHECK ONLY (SOCIETY/LANGUAGE NAMES),0,D-PLACE match based on name; language from D-PLACE match,Sg2,Mapuche,Mapuche (Sg2),xd1384,2,Yes,SG04,Mapuche,SG04,Mapuche,SG04_GOOD,No,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,D-PLACE_GJB_society_names_AND_languages_match,DONE,DONE,
