Cu_lat,Cu_long,Area_lat,Area_long,Region,Division,Subregion,Area/Kingdom,Culture,Alt_culture_names,Arensberg-Lomax_clusters,Focal_years,C_sample_size,Koppen_climate_terrain,Koppen_code,Arensberg/Lomax_taxon,Taxon_id,Language,Lang_Family,Lang_Family_Tree,ISO_code,Glottocode,Country,culture_id,D-Place_Id,People/Culture
-9.86,124.33,-9.87,124.29,Southeast Asia,Island S E Asia,Lesser Sundas,Timor,Ema,Ema; Quémaque,Warm Latitude Foragers,1966-70,10.0,Tropical Savannah,Aw,,,Kemak,Austronesian,"Austronesian, Malayo-Polynesian, Timoric",ISO 639-3: kem,kema1243,Democratic Republic of Timor-Leste,27116,,
16.32,121.29,16.6,121.19,Southeast Asia,Island S E Asia,N Philippines,Luzon,Ayta,Aeta; Agta,Warm Latitude Foragers,1967; 1973; 1974,12.0,Monsoon,Am,,,Mag-Indi Ayta,Austronesian,"Austronesian, Malayo-Polynesian, Sambalic, Mag-Ayta",ISO 639-3: blx,magi1241,Philippines,30177,,"The Ayta, scattered in the mountains of the island of Luzon, are thought to be one of the earliest peoples to inhabit the Philippines. They are mostly nomadic, living in temporary shelters made of sticks and palm leaves, though some have settled down to village life. Their numbers have decreased due to the incursion of mining and illegal logging in their territory. They practice an animistic religion and believe that good and evil spirits inhabit their environment. They perform dances after catching fish or collecting honey to apologize to for their theft."
16.22,121.88,16.6,121.19,Southeast Asia,Island S E Asia,N Philippines,Luzon,Casiguran,Alta; Arta; Baluga; Dumagat; Negritos; Pugut,Warm Latitude Foragers,1968,10.0,Tropical Rainforest,Af,,,Kasiguranin,Austronesian,"Austronesian, Malayo-Polynesian, Central Philippine, Tagalogic",ISO 639-3: ksn,kasi1256,Philippines,13256,,
16.43,120.69,16.6,121.19,Southeast Asia,Island S E Asia,N Philippines,Luzon,Ibaloi,Nabaloi; Cordillerans; Igorot; Benguetano; Benguet Igorot; Ibaloy; Igodor; Inibaloi; Inibaloy; Inibiloi,Warm Latitude Foragers,1954;,16.0,Tropical Rainforest,Af,,,Ibaloi,Austronesian,"Austronesian, Malayo-Polynesian, Northern Luzon, Meso-Cordilleran",ISO 639-3: ibl,ibal1244,Philippines,17106,,"The Ibaloi, collectively, Igorot or Cordillerans, are a Malayo-Polynesian-speaking people who terrace rice in the highlands of northern Luzon, N. Philippines, and mummify their dead."
16.66,121.11,16.6,121.19,Southeast Asia,Island S E Asia,N Philippines,Luzon,Ifugao,Ipugao; Cordillerans; Igorot,Warm Latitude Foragers,,34.0,Tropical Rainforest,Af,AH-Proto Malay,scfal524,Batad Ifugao,Austronesian,"Austronesian, Malayo-Polynesian, Northern Luzon, Meso-Cordilleran, Ifugaw, Batad-Mayoyao",ISO 639-3: ifb,bata1298,Philippines,17062,,"The Ifugao, of the Cordilleran or Igorot peoples of N. Philippines, live in the southern Cordilleras of Luzon, speak a Malayo-Polynesian language, and terrace rice."
15.94,120.99,16.6,121.19,Southeast Asia,Island S E Asia,N Philippines,Luzon,Ilocano,Ilokano; Iloko; Samtoy; Iloco; Ilokan,Warm Latitude Foragers,1956,1.0,"Monsoon, Tropical Savannah, Warm Oceanic Humid Subtropical","Am, Aw, Cfa",,,Iloko,Austronesian,"Austronesian, Mayalo-Polynesian, Philippine, Northern Luzon",ISO 639-3: ilo,ilok1237,Philippines,17150,,"The Ilocano live mostly along the coastal areas of the northern Philippines. Most are farmers, growing rice, corn, and root crops, and raising pigs, goats, and chickens on small plots of land in a harsh environment. This geographic disadvantage has made them a resourceful, hardworking, and frugal people. The Ilocano have a rich culture and take pride in their customs, songs, and dances. Family structure is patriarchal and family ties are strong. Most Ilocanos are Roman Catholics who hold on to indigenous belief in the power of dead souls to harm the living if not properly respected."
16.85,120.69,16.6,121.19,Southeast Asia,Island S E Asia,N Philippines,Luzon,Kankanai,Kankanaey,Warm Latitude Foragers,1954,10.0,Monsoon,Am,,,Kankanaey,Austronesian,"Austronesian, Mayalo-Polynesian, Northern Luzon, Meso-Cordilleran, Bontok-Kankanay",ISO 639-3: kne,kank1243,Philippines,30178,,
12.42,121.22,12.88,121.09,Southeast Asia,Island S E Asia,N Philippines,Mindoro Island,Hanunoo,Hanunuo,Warm Latitude Foragers,1953; 1955,9.0,Monsoon,Am,AH-Island Malay,scfal535,Hanunoo,Austronesian,"Austronesian, Malayo-Polynesian, Greater Central Philippine, South Mangyan",ISO 639-3: hnn,hanu1241,Philippines,16545,,"The Mangyan are a collection of eight indigenous groups who live in Mindoro, Philippines, each having its own tribal name, language, and customs. They are subsistence farmers, growing sweet potatoes, rice, and taro. They also trap small animals and wild pigs. Mangyan society is peaceful and non-competitive, with an egalitarian social structure. Their belief system grows out of their agricultural way of life. Numerous rites and ceremonies are performed to placate the spirits, who can help produce a good harvest."
7.13,124.31,7.72,124.98,Southeast Asia,Island S E Asia,S Philippines,Mindanao,Maguindanao,Magindanao; Magindanaw; Maguindanaon,Warm Latitude Foragers,1955,8.0,Tropical Rainforest,Af,,,Maguindanao,Austronesian,"Austronesian, Mayalo-Polynesian, Greater Central Philippine, Danaw",ISO 639-3: mdh,magu1243,Philippines,20417,,
8.63,125.74,7.72,124.98,Southeast Asia,Island S E Asia,S Philippines,Mindanao,Manobo,Lumad,Warm Latitude Foragers,1966-70,2.0,Tropical Rainforest,Af,AH-Proto Malay,scfal525,Manobo,Austronesian,"Austronesian, Mayalo-Polynesian, Philippine",,mano1276,Philippines,20791,,
5.19,119.97,7.72,124.98,Southeast Asia,Island S E Asia,S Philippines,Mindanao,Sama,Sea Gypsies; Badjaw; Bajau Laut; Bajo; Luwa'an; Pala'au; Sama; Sama Dilaut; Turijene',,1953-73,1.0,Tropical Rainforest,Af,HF-Sea Gypsy,scfal280,Sama-Bajaw,Austronesian,"Austronesian, Malayo-Polynesian, Basap-Greater Barito",,sama1302,Philippines,62459,,
8.07,125.39,7.72,124.98,Southeast Asia,Island S E Asia,S Philippines,Mindanao,Sulu,Tausūg; Suluk; Sulu; Tau Sug; Tausog; Joloano,Warm Latitude Foragers,1950,2.0,Monsoon,Am,,,Tausug,Austronesian,"Austronesian, Mayalo-Polynesian, Central Philippine, Bisayan, Butuan-Tausug",ISO 639-3: tsg,taus1251,Philippines,23618,,
23.41,121.03,23.77,120.9,Southeast Asia,Island S E Asia,Taiwan,C Taiwan,Bunun,Vunun; Vonum; Vunun Tsos; Vunun-Riranza,Warm Latitude Foragers,1943; 1966; 1988; 1980s;,34.0,Warm Oceanic Humid Subtropical,Cfa,AH-Proto Malay,scfal531,Bunun,Austronesian,Austronesian,ISO 639-3: bnn,bunu1267,China,28304,,
24.52,121.39,23.77,120.9,Southeast Asia,Island S E Asia,Taiwan,C Taiwan,Seediq,Atayal-Sediq; Sazek; Seejiq; Sediq,Warm Latitude Foragers,1943; 1994; 1980s;,11.0,Warm Oceanic Humid Subtropical,Cfa,,,Seediq,Austronesian,"Austronesian, Atayalic",ISO 639-3: trv,taro1264,China,30182,,"The Atayal are found mostly in the central and northern Taiwan. They live by fishing, hunting, gathering, and growing crops. Traditionally both men and women receive facial tattoos during initiation, and men receive another following the birth of their child."
23.83,120.93,23.77,120.9,Southeast Asia,Island S E Asia,Taiwan,C Taiwan,Thao-Ngan,,Warm Latitude Foragers,1943;,27.0,Warm Oceanic Humid Subtropical,Cfa,,,Thao,Austronesian,"Austronesian, Western Plains Austronesian",ISO 639-3: ssf,thao1240,China,30184,,
23.22,120.79,23.77,120.9,Southeast Asia,Island S E Asia,Taiwan,C Taiwan,Tsou,Zōu; Tso,Warm Latitude Foragers,1943; 1980s;,23.0,Humid Subtropical,Cfa,,,Tsou,Austronesian,"Austronesian, Tsouic",ISO 639-3: tsu,tsou1248,China,30185,,Tso-Sharloa inhabit the area between the Tsos and Paiwans.
23.09,121.35,23.69,121.4,Southeast Asia,Island S E Asia,Taiwan,E Taiwan,Ami,Amis; Pangcah,Warm Latitude Foragers,1943; 1966; 1985; 1987; 1988; 1989; 1980s;,75.0,Warm Oceanic Humid Subtropical,Cfa,PA-East Asian Irrigation,scfal1061,Amis,Austronesian,"Austronesian, East Formosan, Central East Formosan",ISO 639-3: ami,amis1246,China,10506,,"The Amis live on plains around Mount Chilai, northern Hualien, on the coastal plains and hills of Taitung and the Hengchun Peninsula. They are matrilineal; men move into the woman’s residence; she and her uncles direct household matters; male leaders guide community affairs. The Harvest Festival celebrates males entering manhood. They Ami fishers and gatherers, also. Practicing slash-and-burn agriculture, growing dry rice, millet, sweet potatoes, tobacco, and betel nut. Today, wet rice cultivation is also important."
24.69,121.64,23.69,121.4,Southeast Asia,Island S E Asia,Taiwan,E Taiwan,Kavalan,Kuvalan; Kbaran,Warm Latitude Foragers,1996 - 1998;,19.0,Warm Oceanic Humid Subtropical,Cfa,,,Kavalan,Austronesian,"Austronesian, East Formosan",ISO 639-3: ckv,kava1241,China,30180,,
24.52,121.39,24.82,121.38,Southeast Asia,Island S E Asia,Taiwan,N Taiwan,Atayal,Tayal; Tayan,Warm Latitude Foragers,1943; 1948; 1994; 1980s;,22.0,Warm. Oceanic Humid Subtropical,Cfa,AH-Proto Malay,scfal528,Atayal,Austronesian,"Austronesian, Atayalic",ISO 639-3: tay,atay1247,China,24696,,"The Atayal are found mostly in central and northern Taiwan. They live by fishing, hunting, gathering, and growing crops. Traditionally both men and women receive facial tattoos during initiation, and men receive another following the birth of their child."
24.25,120.72,24.62,120.95,Southeast Asia,Island S E Asia,Taiwan,N W Taiwan,Pazehhe,Pazeh; Pazih; Pazeh-Kaxabu,Warm Latitude Foragers,,3.0,Warm Oceanic Humid Subtropical,Cfa,,,Kulon-Pazeh,Austronesian,Austronesian,,kulo1237,China,62518,,
24.61,121.07,24.62,120.95,Southeast Asia,Island S E Asia,Taiwan,N W Taiwan,Saisiyat,Saiset; Sajek,Warm Latitude Foragers,1943; 1966-1967; 1978;,28.0,Warm Oceanic Humid Subtropical,Cfa,,,Saisiyat,Austronesian,"Austronesian, Northwest Formosan",ISO 639-3: xsy,sais1237,China,30181,,
22.64,121.01,22.87,121.09,Southeast Asia,Island S E Asia,Taiwan,S E Taiwan,Puyuma,Pinuyumayan; Peinan; Beinan,Warm Latitude Foragers,1943; 1989; 1994; 1980s;,40.0,Warm Oceanic Humid Subtropical,Cfa,PA-East Asian Irrigation,scfal1077,Puyuma,Austronesian,Austronesian,ISO 639-3: pyu,puyu1239,China,30034,,
22.05,121.54,22.87,121.09,Southeast Asia,Island S E Asia,Taiwan,S E Taiwan,Yami,Tao,Warm Latitude Foragers,1994; 1980s;,33.0,Warm Oceanic Humid Subtropical,Cfa,AH-Island Malay,scfal543,Yami,Austronesian,"Austronesian, Malayo-Polynesian, Batanic, Yami-Itbayat",ISO 639-3: tao,yami1254,China,30186,,
22.55,120.54,22.5,120.78,Southeast Asia,Island S E Asia,Taiwan,S Taiwan,Makatao,Makatau; Makattau,Warm Latitude Foragers,,5.0,Warm Oceanic Humid Subtropical,Cfa,,,Makatao,Austronesian,Austronesian,,maka1313,China,62520,,
22.33,120.81,22.5,120.78,Southeast Asia,Island S E Asia,Taiwan,S Taiwan,Paiwan,Kulun,Warm Latitude Foragers,1943; 1966; 1988; 1989; 1994; 1980s;,39.0,Warm Oceanic Humid Subtropical,Cfa,AH-Proto Malay,scfal527,Paiwan,Austronesian,Austronesian,ISO 639-3: pwn,paiw1248,China,23343,,"The Paiwan live primarily in the southern end of the Central Mountain Range and the southeastern coastal plains of Taiwan. Paiwan society is divided into classes, including a hereditary nobility, warriors, and commoners. They are not allowed to marry outside of their class group. They worship their ancestors and display large sculptures of ancestors inside their houses. One Paiwan courtship ritual consists of eligible men cutting down trees and offering the firewood to the family of their intended."
22.77,120.84,22.5,120.78,Southeast Asia,Island S E Asia,Taiwan,S Taiwan,Rukai,Tsarisen,Warm Latitude Foragers,1966; 1989; 1980s;,30.0,Warm Oceanic Humid Subtropical,Cfa,,,Rukai,Austronesian,Austronesian,ISO 639-3: dru,ruka1240,China,24440,,"The Rukai live in the southern part of the Central Mountain range in the Haocha area. They grow sweet potatoes and taro as their main food supply, while millet is the food used during their new year festival. Rukai believe that everything is possessed by a spirit which influences the fate of human beings. All these spirits need to be worshipped and taboos kept. They honor the leopard which they believe is the spirit of their ancestor. Rukai society is divided into a hierarchy consisting of a chieftain, nobles, skilled workers, and common people. They are known for their creative way of life which is expressed in their elaborate clothing, dance, wood carvings, weaving, and landscape design."
22.99,120.22,22.5,120.78,Southeast Asia,Island S E Asia,Taiwan,S Taiwan,Siraya,,Warm Latitude Foragers,,3.0,Warm Oceanic Humid Subtropical,Cfa,,,Siraya,Austronesian,Austronesian,,nucl1578,China,62519,,
23.11,120.46,22.5,120.78,Southeast Asia,Island S E Asia,Taiwan,S Taiwan,Taivoan,Tevorangh; Shisha; Taivuan; Tevorang; Tivorang; Tivorangh; Taibowan; Taiburan,Warm Latitude Foragers,,5.0,Warm Oceanic Humid Subtropical,Cfa,,,Taivoan,Austronesian,Austronesian,,taiv1237,China,62521,,
23.69,120.96,23.66,121.01,Southeast Asia,Island S E Asia,Taiwan,Xinyi Township,Pingpu Unspecified,跳戲(低音),Warm Latitude Foragers,,6.0,Warm Oceanic Humid Subtropical,Cfa,,,Northwest Formosan,Austronesian,Austronesian,,nort2899,China,30183,,
12.97,121.26,9.39,118.25,Southeast Asia,Island S E Asia,W Philippines,Palawan,Palawan,Palawano; Palaw'an,Warm Latitude Foragers,1983; 1970-83; 1971-72,3.0,Monsoon,Am,,,Palawanic,Austronesian,"Austronesian, Mayalo-Polynesian, Greater Central Philippine",,pala1354,Philippines,23370,,
9.54,118.51,9.39,118.25,Southeast Asia,Island S E Asia,W Philippines,Palawan,Tagbanua,Tagbanwa,Warm Latitude Foragers,1955,11.0,Monsoon,Am,AH-Island Malay,scfal541,Tagbanwa,Austronesian,"Austronesian, Mayalo-Polynesian, Greater Central Philippine, Palawanic",ISO 639-3: tbw,tagb1258,Philippines,26379,,
12.63,107.31,12.58,107.95,Southeast Asia,Mainland S E Asia,Indochinese Peninsula,C Highland Vietnam,Mnong,Mnong Gar,Old Eurasia,1948-50,5.0,Tropical Savannah,Aw,AH-Upland South Asia,scfal561,Mnong,Austroasiatic,"Austroasiatic, Bahnaric",,mnon1259,Vietnam,21506,,
12.05,105.02,12.74,104.89,Southeast Asia,Mainland S E Asia,Indochinese Peninsula,Cambodia,Khmer,,Old Eurasia,1980,1.0,Tropical Savannah,Aw,PA-East Asian Intensive; PA-East Asian Irrigation,scfal1055; scfal1066,Khmeric,Austroasiatic,Austroasiatic,,khme1253,Cambodia,13124,,The Khmer people are a Southeast Asian indigenous group native to Cambodia.
21.68,102.11,19.76,102.68,Southeast Asia,Mainland S E Asia,Indochinese Peninsula,Laos,Lanten,Chasan Yao; Gem Mun; Hainan Miao; Jim Mun; Jinmen; Kem Mun; Kimmun; Mun Shanzi Yao,Old Eurasia,1964,2.0,Tropical Savannah,Aw,,,Iu Mien,Hmong-Mien,"Hmong-Mien, Mienic, Mien-Mun",ISO 639-3: ium,iumi1238,Laos; Thailand,19680,,"Lanten practice swidden dry-field farming with hoes, growing rice, poppies, and maize, cotton, tobacco, potatoes, pumpkins, gourds, onions, peas, turnips, ginger, and chilies. They keep hogs, cattle, ponies, chickens, ducks, and buffalo. Their diet consists mainly of rice and vegetables; meat is consumed quite rarely. The Mien drink a great quantity of tea every day. Though industrious opium cultivators, addiction rates are lower than among the Hmong. Mien and Lanten men are great hunters and like to hunt in the forests with self-made muzzle loading shotguns. They also catch fish with traps and nets and collect wild vegetables, fruits, and herbs in the forest."
20.25,102.34,19.76,102.68,Southeast Asia,Mainland S E Asia,Indochinese Peninsula,Laos,Lao,Laotians,Old Eurasia,1937; 1951; 1953; 1957; 1963; 1964; 1966; 1970s;,12.0,Tropical Savannah,Aw,PA-East Asian Irrigation,scfal1072,Lao,Tai-Kadai,"Tai-Kadai, Kam-Tai, Daic, Lao-Thai",ISO 639-3: lao,laoo1244,Laos; Thailand,19691,,"The Lao people, also known as Laotians, are a Tai ethnic group native to Southeast Asia. The Lao are the dominant ethnic group in Laos. They follow Theravada Buddhism, which influences their art, literature, and folklore. In their music they use the khaen, a bamboo pipe instrument of prehistoric origins. As rice growers, many of their religious traditions and rituals involve rice or are associated with its production."
22.53,99.93,20.41,100.07,Southeast Asia,Mainland S E Asia,Indochinese Peninsula,Laos/ Myanmar/ Thailand,Lahu (Thailand),Ladhulsi; Kawzhawd,Old Eurasia,1961-65,3.0,Tropical Savannah,Aw,,,Lahu,Sino-Tibetan,"Sino-Tibetan, Burmo-Qiangic, Lolo-Burmese, Loloish",ISO 639-3: lhu,lahu1253,China; Myanmar; Thailand,19548,,"Lahu of the hills Yunnan, Myanmar, Laos and Thailand practice gathering and slash and burn agriculture, grow dry rice and buckwheat, and raise corn for pigs. Men still hunt deer, wild pigs, pangolins, bear, and porcupines with crossbows and poisoned arrows. Land is not owned and is cultivated by whoever clears it; disputes are settled by headmen. The Lahu in Chinese and Yi areas in Yunnan tend to practice wetland rice agriculture and raise fruit trees. Irrigated rice land is often privately owned and is inheritable. In Thailand some Lahu work in the trekking and tourism industries. Others have relocated to places that are accessible to tourists. In China they are known for producing tea. Both groups raise tea, tobacco, sisal, cotton and opium as cash crops. Pigs are the primary source of meat and protein. Medicinal herbs and foods are collected in the forests."
5.64,101.54,3.87,102.15,Southeast Asia,Mainland S E Asia,Indochinese Peninsula,Malay Peninsula,Jahai,Jehai,Warm Latitude Foragers,1963,15.0,Tropical Rainforest,Af,,,Jehai,Austroasiatic,"Austroasiatic, Aslian, Menraq-Batek",ISO 639-3: jhi,jeha1242,Malaysia,17474,,
2.65,103.34,3.87,102.15,Southeast Asia,Mainland S E Asia,Indochinese Peninsula,Malay Peninsula,Jakun,Orang Ulu; Orang Hulu,Warm Latitude Foragers,1963,12.0,Tropical Rainforest,Af,,,Jakun,Austronesian,"Austronesian, Malayo-Polynesian, Malayo-Sumbawan, Malayic",ISO 639-3: jak,jaku1244,Malaysia,17469,,
-2.75,103.83,3.87,102.15,Southeast Asia,Mainland S E Asia,Indochinese Peninsula,Malay Peninsula,Malay,Melayu,Malaysians; Warm Latitude Foragers,1959; 1962,11.0,Tropical Rainforest,Af,PA-East Asian Irrigation,scfal1074,Standard Malay,Austronesian,"Austronesian, Malayo-Polynesian, Malayo-Sumbawan, Malayic, Indonesian Archipelago Malay",ISO 639-3: zsm,stan1306,Malaysia,20571,,
4.13,101.48,3.87,102.15,Southeast Asia,Mainland S E Asia,Indochinese Peninsula,Malay Peninsula,Semai,Senoi,Warm Latitude Gardeners,1953-73,2.0,Tropical Rainforest,Af,I-Eastern,scfal360,Semai,Austroasiatic,"Austroasiatic, Aslian, Senoic",ISO 639-3: sea,sema1266,Malaysia,25180,,
4.12,101.82,3.87,102.15,Southeast Asia,Mainland S E Asia,Indochinese Peninsula,Malay Peninsula,Semaq Beri,Semoq Beri,Warm Latitude Foragers,1963,1.0,Tropical Rainforest,Af,,,Semaq Bari,Austroasiatic,"Austroasiatic, Aslian, Semelai-Semaq",ISO 639-3: szc,sema1265,Malaysia,25163,,
4.97,101.44,3.87,102.15,Southeast Asia,Mainland S E Asia,Indochinese Peninsula,Malay Peninsula,Temiar,,Warm Latitude Foragers,1941; 1963;,14.0,Tropical Rainforest,Af,,,Temiar,Austroasiatic,"Austroasiatic, Aslian, Senoic",ISO 639-3: tea,temi1246,Malaysia,26808,,
20.79,93.97,21.49,95.76,Southeast Asia,Mainland S E Asia,Indochinese Peninsula,Myanmar,Burmese,Myanmar; Birmania; Birmanie; Myanmarese,Old Eurasia,1951; 1973-4,11.0,Tropical Savannah,Aw,PA-East Asian Irrigation,scfal1065,Burmese,Sino-Tibetan,"Sino-Tibetan, Burmo-Qiangic, Lolo-Burmese, Old-Modern Burmese",ISO 639-3: mya,nucl1310,Myanmar,12849,,The Bamar people (also commonly known as the Burmese and Burmans) are a Sino-Tibetan indigenous group and nation native to Myanmar. They are the dominant and largest group of the country. 
