society_id,Society_latitude,Society_longitude,Homeland_latitude_of_diasporic_peoples,Homeland_longitude_of_diasporic_peoples,Area_latitude,Area_longitude,Region,Division,Subregion,Area,society,alternative_names,People,People_alternative_names,People2,People3,Preindustrial_Style_clusters,Focal_years,Koppen_climate_terrain,Koppen_code,Preindustrial_Subsistence_taxon,Taxon_id,cantometrics_samplesize,minutage_samplesize,parlametrics_samplesize,phonotactics_samplesize,Language,ISO6393,GlottoID,LevelGlottoID,LangLevParent,FamilyLevGlottocode,Country,Country_id,Society_summary,Notes_1,Notes_2,Culture Sources
21341,-5.71,144.44,,,-5.83,144.79,Oceania,Melanesia,Papua New Guinea,"Middle Wahgi Valley, C Papuan Highlands",Middle Wahgi,Kuma,Chimbu-Wahgi Papuan,,,Melanesian Peoples,Warm Latitude Gardeners,1950; 1950s,Tropical Rainforest,Af,AH-Melanesia,scfal448,16.0,,,,Wahgi,,nucl1620,language,nucl1620,nucl1709,Papua New Guinea,,"The Kuma people are indiginious people to Papua New Guinea. Number about 25,000, the Kumas live in the Wahgi Valley of the Western Highlands Province. Up to the present, they carry out the great periodic Pig Ceremonials for which the region is well known, the sacrificing of pigs to ancestral spirits. ","This society was previously named Kuma and assigned language kuma1280. In January 2022, SS renamed the society Middle Wahgi and assigned language nucl1620 based on original tape notes accompanying the songs assigned to the society.",,@Lomax1989Cantometrics @ArensbergLomax1977Subsistence @Koppen2006UpdatedWorldMap @Glottonucl1620 @WikiWahgiLanguage
24795,-13.65,-172.36,,,-13.67,-172.02,Oceania,Polynesia,Samoa,Samoan Islands,Samoa,Samoan,E Polynesian Austronesian,,,Polynesian Peoples,Warm Latitude Gardeners,1957; 1960; 1992;,Tropical Rainforest,Af,AH-Eastern Maritimes,scfal510,16.0,,1.0,,Samoan,ISO 639-3: smo,samo1305,language,samo1305,aust1307,Samoa,,"The Samoan people, are Polynesian native group indigenous to the Samoan Islands. Throughout Eastern Polynesia,the Samoan people and their culture shape a crucial link and bridge in the building and spreading of Polynesian culture, including religion and language.",,,@Murdock1999EA @Murdock1968WorldSamplingProvinces @Lomax1989Cantometrics @ArensbergLomax1977Subsistence @Koppen2006UpdatedWorldMap @Ethnosmo @WikiSamoans @Glottosamo1305 @Lomax1971-72Parlametrics
13630,-33.79,-70.81,,,-35.87,-71.97,South America,W South America,S Andes,Chilean Central Valley,Chileno,Huaso; Chilean,Chileno Mestizos,,,South American Criollos/ Mestizos,Western Europe,1950; 1961; 1963; 1968; 1988; Nov. 1966; pre 1970; Pre-1970s,"Temperate, Dry Summer, Hot Summer",Csa,PA-Europe,scfal1098,16.0,10.0,,,Chilean Spanish,,chil1286,dialect,stan1288,indo1319,Chile,,,,,@Lomax1989Cantometrics @ArensbergLomax1977Subsistence @Koppen2006UpdatedWorldMap @WikiHuaso @Glottochil1286 @ICHBaileChino @WikiChileans @Lomax1966-72Minutage
62299,-9.88,120.23,,,-9.74,119.92,Southeast Asia,Island S E Asia,Lesser Sundas,Sumba,Tau Humba,Sumba; Tau Humba,Sumba,,,Sumba Island Peoples,,1986-1989,Tropical Savannah,Aw,,,16.0,,,,Kambera,,kamb1299,language,kamb1299,aust1307,Indonesia,,,,,@Murdock1999EA @Murdock1968WorldSamplingProvinces @Lomax1989Cantometrics @Koppen2006UpdatedWorldMap @WikiSumba @Glottokamb1299
17106,16.43,120.69,,,16.6,121.19,Southeast Asia,Island S E Asia,N Philippines,Luzon,Ibaloi,Nabaloi; Cordillerans; Igorot; Benguetano; Benguet Igorot; Ibaloy; Igodor; Inibaloi; Inibaloy; Inibiloi,Igorot Peoples,,,Philippines Indigenous Peoples,Warm Latitude Foragers,1954;,Tropical Rainforest,Af,,,16.0,,,,Ibaloi,ISO 639-3: ibl,ibal1244,language,ibal1244,aust1307,Philippines,,"The Ibaloi, collectively, Igorot or Cordillerans, are a Malayo-Polynesian-speaking people who terrace rice in the highlands of northern Luzon, N. Philippines, and mummify their dead.",,,@Lomax1989Cantometrics @Koppen2006UpdatedWorldMap @WikiIbaloi @Glottoibal1244
11529,12.6,-7.66,,,12.36,-9.04,Africa,West Africa,Interior West Africa,S Mali/ Burkina Faso/ Guinea/ Senegal ,Bambara,Bamana; Banmana,Mandé Peoples,,,West & Central African Peoples,Tropical Gardeners,1934; 1960's; 1991-92,Tropical Savannah,Aw,AH-Savannah,scfal800,17.0,,1.0,,Bambara,ISO 639-3: bam,bamb1269,language,bamb1269,mand1469,Burkina Faso; Guinea; Mali; Senegal,,,,,@Murdock1999EA @Murdock1968WorldSamplingProvinces @Lomax1989Cantometrics @ArensbergLomax1977Subsistence @Koppen2006UpdatedWorldMap @Glottobamb1269 @Ethnobam @WikiBambara @Lomax1971-72Parlametrics
16919,46.91,19.66,,,47.22,19.21,Europe,Central Europe,Hungary,Great Hungarian Plain,Magyar,Magyars; Magyarok,Magyar Peoples,,Finno-Ugric Peoples,Uralic Peoples,Old Europe,1964; 1969; 1903-39,"Cold, No Dry Season/ Hot Summer",Dfa,PA-Europe,scfal1108,17.0,,,,Hungarian,ISO 639-3: hun,hung1274,language,hung1274,ural1272,Hungary,,,,,@Murdock1999EA @Murdock1968WorldSamplingProvinces @Lomax1989Cantometrics @ArensbergLomax1977Subsistence @Koppen2006UpdatedWorldMap @Glottohung1274 @Ethnohun @WikiHungarians
12178,22.42,86.34,,,23.0,85.0,South Asia,India/ Bangladesh,N E India/ N E Tribes Area,Jharkand,Bhumij,,Mundaic (Ethnic Peoples),,N Central Hills Peoples,Austroasiatic Peoples,Warm Latitude Gardeners,1953,Tropical Savannah,Aw,,,17.0,,,,Bhumij,,bhum1234,dialect,mund1320,aust1305,India,,"The Bhumij are Adivasi agriculturalists from the Chota Nagpur Plateau who speak the Mundari language. ""Bhumij' translates to ""one who is born from the soil.""",,,@Lomax1989Cantometrics @Koppen2006UpdatedWorldMap @WikiBhumij @Glottobhum1234
27028,29.64,91.11,,,30.08,88.5,South Asia,India/ Nepal/ Tibet,Himalayan Mtns & Foothills,Tibet,Tibetans,,Tibetans,,Himalayan Peoples,Sino-Tibetan Peoples,Old Eurasia,1955; 1959; 1961; 1973; 1950-59; 1954-55;,"Arid Desert Cold/ Cold, Dry Winter, Cold Summer",BWk/ Dwc,PA-Middle East,scfal1197,17.0,6.0,,,Tibetan,ISO 639-3: bod,tibe1272,language,tibe1272,sino1245,China,,"According to the rule of feudal serfdom, which contains both political and religious powers, lmost all aspects of Tibetan life such as social life, customs and habits hold evident marks of their historical traditions and unique culture. As a directive, a Tibetan person goes only by his/ her first name and not family name, and by the name you can determine person's gender. Lhasa, literally 'place of the gods,' has been the center of Tibetan Buddhism for centuries. Prior to 1950, lamas from local monasteries made up almost half the population.",,,@Murdock1999EA @Murdock1968WorldSamplingProvinces @Lomax1989Cantometrics @ArensbergLomax1977Subsistence @Koppen2006UpdatedWorldMap @WikiTibetan @Glottotibe1272 @Lomax1966-72Minutage
10495,11.71,39.54,,,10.87,39.68,Africa,East Africa,Horn of Africa,Highland Ethiopia,Amhara,"Āmara; Amara, Abyssinians",Ethiopian Semitic Peoples,,,East African Peoples,Old Eurasia,1943; 1955; 1972; 1960's-70's;,"Tropical Savannah, Warm Mediterranean, Temperate Mediterranean, Humid Subtropical, Humid Subtropical Oceanic Highland","Aw, Csa, Csb, Cwa, Cwb",PA-Europe,scfal1085,18.0,10.0,,,Amharic,ISO 639-3: amh,amha1245,language,amha1245,afro1255,Ethiopia,,"The Amhara are an ancient people inhabiting the northern and central highlands of Ethiopia, mainly the Amhara Region. They have lived in this region for over 2,000 years. Amhara who live in the highlands are mostly farmers producing corn, wheat, barley, sorghum, and teff, while those living in the lowlands are farmers and herders of cattle, sheep, and goats. Their society is patrilineal and married sons build their homes near their fathers. Girls are married as young as 14 to older men. They have large families with children helping to farm and tend animals.",,,@Murdock1999EA @Murdock1968WorldSamplingProvinces @Lomax1989Cantometrics @ArensbergLomax1977Subsistence @Koppen2006UpdatedWorldMap @Glottoamha1245 @Ethnoamh @WikiAmhara @Lomax1966-72Minutage
62506,14.72,-61.11,,,14.68,-61.03,Central America,E Caribbean,Lesser Antilles/ Windward Islands,Windward French Antilles,Martinique Rural,,Afro-Caribbean French,,Afro-Caribbean Peoples,Afro-Caribbean Peoples,Tropical Gardeners,,Tropical Rainforest,Af,,,18.0,,,,Martinique Creole French,,mart1259,dialect,stan1290,indo1319,Martinique,,,,,@Lomax1989Cantometrics @Koppen2006UpdatedWorldMap @WikiMartinique @Glottomart1259
22045,-9.84,-52.75,,,-9.67,-52.6,South America,C South America,E Amazon Basin,Mato Grosso,Mebêngôkre,N Kayapó; Kayapo; Caiapó; Mebengokre; Gorotire; Kuben-Kran-Krên; Kôkraimôrô; Mekrãgnoti; Metyktire; Xikrin; N Kayapo,Kayapó Gê,,Nuclear-Macro-Je Peoples,Amazon Indigenous Peoples,Circum-Pacific Hunter/ Foragers,1955; 1960; 1961,Monsoon,Am,I-Amazon,scfal318,19.0,6.0,1.0,,Kayapó,ISO 639-3: txu,kaya1330,language,kaya1330,nucl1710,Brazil,,"The Mebêngôkre, people of the wellspring, live in populous villages in the Mato Grosso and Pará in Brazil, south of the Amazon Basin and along the Xingu R. and its tributaries, practicing slash and burn farming, hunting with some fishing and gathering. Their society is communal and based on principles of egalitarianism, with a rich ceremonial component. Their well-developed social organization generates strength in leadership and solidarity to face threats to Mebêngôkre land and culture.",,,@Murdock1999EA @Murdock1968WorldSamplingProvinces @Lomax1989Cantometrics @ArensbergLomax1977Subsistence @Koppen2006UpdatedWorldMap @Ethnotxu @WikiKayapo @Glottokaya1330 @Lomax1966-72Minutage @Lomax1971-72Parlametrics
30180,24.69,121.64,,,23.69,121.4,Southeast Asia,Island S E Asia,Taiwan,E Taiwan,Kavalan,Kuvalan; Kbaran,Kavalan,,,Taiwanese Indigenous Peoples,Warm Latitude Foragers,1996 - 1998;,Warm Oceanic Humid Subtropical,Cfa,,,19.0,,,,Kavalan,ISO 639-3: ckv,kava1241,language,kava1241,aust1307,China,,,,,@Lomax1989Cantometrics @Koppen2006UpdatedWorldMap @WikiKavalan @Glottokava1241
19262,-21.92,18.01,,,-20.54,20.57,Africa,Southern Africa,W & C Southern Africa,Angola/ Botswana/ Namibia/ South Africa/ Zambia,Juǀʼhoansi,Juǀʼhoan; Dzuǀʼoasi; Zû-ǀhoa; Southeastern ǃXuun; Zhul'hoasi; Zhulhoasiǃ; Xun; Kung; iKung; Bushmen,S Savannah Hunter Gatherers/ San Khoisan,,African Hunter-Gatherers,Southern African Peoples,African Gatherers,1953; 1961; 1982; 1995; 1950s,Semi Arid Steppe Hot,BSh,C-Africa,scfal1,20.0,7.0,1.0,12.0,South-Eastern Ju,ISO 639-3: ktz,juho1239,language,juho1239,kxaa1236,Namibia,,,,,@Murdock1999EA @Murdock1968WorldSamplingProvinces @Lomax1989Cantometrics @ArensbergLomax1977Subsistence @Koppen2006UpdatedWorldMap @Glottojuho1239 @Ethnoktz @Wiki!Kung @Lomax1966-72Minutage @Lomax1971-72Parlametrics @Lomax1961-62Phonotactics
17936,-6.46,142.79,,,-6.41,143.59,Oceania,Melanesia,Papua New Guinea,Southern Highlands Prov,Bosavi,Kaluli; Bosavi kalu,Bosavi,,,Melanesian Peoples,Warm Latitude Foragers,1980; 2001,Tropical Rainforest,Af,,,20.0,,,,Kaluli,ISO 639-3: bco,kalu1248,language,kalu1248,bosa1245,Papua New Guinea,,"Kaluli (see Bosavi) are an egalitarian people without a hierarchical authority or ranked social structure. Swidden cultivators whose food staple is sago, Bosavi maintain extensive gardens and also hunt and fish. They eat garden cultivated banana, pandanus, breadfruit and green vegetables, fish, small game, wild pig and domestic pig.",,,@Lomax1989Cantometrics @Koppen2006UpdatedWorldMap @Glottokalu1248 @Ethnobco @WikiMountBosavi
20758,-23.11,-134.97,,,-23.11,-135.03,Oceania,Polynesia,French Polynesia,Gambier Islands,Mangareva,Mangarevan,E Polynesian Austronesian,,,Polynesian Peoples,Warm Latitude Gardeners,1935; 1950; 1985,Tropical Rainforest,Af,AH-Eastern Maritimes,scfal503,20.0,,,,Mangareva,ISO 639-3: mrv,mang1401,language,mang1401,aust1307,French Polynesia,,,,,@Murdock1999EA @Murdock1968WorldSamplingProvinces @Lomax1989Cantometrics @ArensbergLomax1977Subsistence @Koppen2006UpdatedWorldMap @Ethnomrv @WikiMangareva @Glottomang1401
23112,-54.01,-68.51,,,-54.54,-66.86,South America,S South America,Patagonia,Tierra del Fuego,Selk'nam,"Ona; Selknam, Onawo",Chonan,,,Patagonia Indigenous Peoples,Nuclear America,1966; 1907-1908,Tundra,ET,HF-Patagonia,scfal121,20.0,6.0,,,Selk'nam,ISO 639-3: ona,onaa1245,language,onaa1245,chon1288,Argentina,,"The Selk'nam were an indigenous group occupying the islands of Tierra del Fuego in the southern tip of South America. Today they are an extinct group - the last full-blooded Selk'nam died in 1974. European conquest, disease, and authorized genocide devastated the population, reducing their numbers from 3,600 in 1850 to 100 full-blooded Selk'nam by 1930. Selk'nam men were hunters of guanacos, a species of ""American camel,"" foxes, birds, and fish, while women gathered mushrooms, berries, and other plants. This patriarchal society was grouped in bands of around 40 to 120 individuals, each group having its own territory. They were guided by elder wise men and shamans who had healing and spiritual powers. The Selk'nam believed that the soul joined their supreme being after death.",,,@Murdock1999EA @Murdock1968WorldSamplingProvinces @Lomax1989Cantometrics @ArensbergLomax1977Subsistence @Koppen2006UpdatedWorldMap @Glottoonaa1245 @Ethnoona @WikiSelk'nam @Lomax1966-72Minutage
26973,17.75,104.68,,,15.95,100.84,Southeast Asia,Mainland S E Asia,Indochinese Peninsula,Thailand,Thai,Siamese,Thai,,Tai Peoples,Tai Peoples,Old Eurasia,1955; 1962; 1953-1957; Pre-1954;,Tropical Savannah,Aw,PA-East Asian Irrigation,scfal1082,20.0,10.0,2.0,,Thai,ISO 639-3: tha,thai1261,language,thai1261,taik1256,Thailand,,"The Thai people of northern Thailand, Southeast Asia, northeast India and southern China are a subgroup of the Tai, who probably originated in Guangxi, China. Thai traditions are influenced by many cultures, including Indian, Lao, Burmese, Cambodian, and Chinese. Thailand’s religions include Buddhism, Hinduism, and animism. Respect for ancestors is an integral part of Thai spiritual practice and elders have important roles in families and ceremonies.",,,@Murdock1999EA @Murdock1968WorldSamplingProvinces @Lomax1989Cantometrics @ArensbergLomax1977Subsistence @Koppen2006UpdatedWorldMap @WikiThai @Glottothai1261 @Lomax1966-72Minutage @Lomax1971-72Parlametrics
28502,8.97,-60.97,,,8.34,-59.94,South America,N South America,Caribbean/ Orinoco Basin,Guianas Reg/ Trinidad & Tobago/  N E Venezuela,Warao,Waroa; Guarauno; Warrau; Guarao,Warao,,,Continental Caribbean Indigenous Peoples,Circum-Pacific Hunter/ Foragers,1947; 1949; 1960-67,Tropical Rainforest,Af,C-South America,scfal82,22.0,,,,Warao,ISO 639-3: wba,wara1303,language,wara1303,ISOLATE_wara1303,Venezuela,,"Warao lived on fishing and some hunting with fruits, larvae, and crustaceans gathered in a yearly cycle. Wage labor in lumbering and fishing and the substitution of the staple ocumo for palm starch has diminished foraging. Incipient cultivation includes sugarcane, bananas, bitter manioc, and maize. Rain forests of N. E. Venezuela, Warao means 'canoe people', reflecting the water-centricity of Warao life.",,,@Murdock1999EA @Murdock1968WorldSamplingProvinces @Lomax1989Cantometrics @ArensbergLomax1977Subsistence @Koppen2006UpdatedWorldMap @Ethnowba @WikiWarao @Glottowara1303
24696,24.52,121.39,,,24.82,121.38,Southeast Asia,Island S E Asia,Taiwan,N Taiwan,Atayal,Tayal; Tayan,Atayal,,,Taiwanese Indigenous Peoples,Warm Latitude Foragers,1943; 1948; 1994; 1980s;,Warm. Oceanic Humid Subtropical,Cfa,AH-Proto Malay,scfal528,22.0,,,,Atayal,ISO 639-3: tay,atay1247,language,atay1247,aust1307,China,,"The Atayal are found mostly in central and northern Taiwan. They live by fishing, hunting, gathering, and growing crops. Traditionally both men and women receive facial tattoos during initiation, and men receive another following the birth of their child.",,,@Murdock1999EA @Murdock1968WorldSamplingProvinces @Lomax1989Cantometrics @ArensbergLomax1977Subsistence @Koppen2006UpdatedWorldMap @WikiMuharraq @Glottoatay1247
30185,23.22,120.79,,,23.77,120.9,Southeast Asia,Island S E Asia,Taiwan,C Taiwan,Tsou,Zōu; Tso,Tsou,,,Taiwanese Indigenous Peoples,Warm Latitude Foragers,1943; 1980s;,Humid Subtropical,Cfa,,,23.0,,,,Tsou,ISO 639-3: tsu,tsou1248,language,tsou1248,aust1307,China,,Tso-Sharloa inhabit the area between the Tsos and Paiwans.,,,@Lomax1989Cantometrics @Koppen2006UpdatedWorldMap @WikiTsou @Glottotsou1248
10671,18.23,-63.05,,,18.22,-63.03,Central America,E Caribbean,Lesser Antilles/ Leeward Islands,Anguilla,Anguilla,Malliouhana,Anglo-Afro-Caribbean,,Afro-Caribbean Peoples,West & Central African Peoples,Tropical Gardeners,1962,Semi Arid Steppe Hot,BSh,,,25.0,,,,Antigua and Barbuda Creole English,,anti1245,language,anti1245,indo1319,Anguilla (UK),,"Anguilla is a British Overseas Territory. Its inhabitants are mainly descendants of slaves transported from Africa. Agriculture is minimal as the soil is poor and rainfall scarce, and most food supplies are imported. Raising livestock, fishing, and shipbuilding are other means of livelihood. The extended family is the central unit of Anguilla society. Kin groups are female-centered and women have important roles in decision-making.",,,@Lomax1989Cantometrics @Koppen2006UpdatedWorldMap @WikiAnguilla @Glottoanti1245
17194,10.45,-61.28,,,10.45,-61.29,Central America,E Caribbean,Lesser Antilles/ Windward Islands,Trinidad & Tobago,Indo-Trinidad,,Indo-Trinidadian,,Afro-Caribbean Peoples,Indo-Caribbean Peoples,Old Eurasia,1962,Monsoon,Am,,,25.0,,,,Caribbean Hindustani,ISO 639-3: hns,cari1275,language,cari1275,indo1319,Trinidad and Tobago,,"Between 1874 and 1917, over 100,000 Indian immigrants left homes in Uttar Pradesh, Madras, Calcutta, Bihar, and more, to work and live as indentured laborers in Trinidad. The demand for Indian immigrant workers increased dramatically after the abolition of slavery in 1834. They were sent, sometimes in large numbers, to plantation colonies producing high value crops such as sugar in Africa and the Caribbean.",,,@Lomax1989Cantometrics @Koppen2006UpdatedWorldMap @Glottocari1275 @Ethnohns @WikiIndo-Trinidadian
30184,23.83,120.93,,,23.77,120.9,Southeast Asia,Island S E Asia,Taiwan,C Taiwan,Thao-Ngan,,Thao-Ngan,,,Taiwanese Indigenous Peoples,Warm Latitude Foragers,1943;,Warm Oceanic Humid Subtropical,Cfa,,,27.0,,,,Thao,ISO 639-3: ssf,thao1240,language,thao1240,aust1307,China,,,,,@Lomax1989Cantometrics @Koppen2006UpdatedWorldMap @WikiThao @Glottothao1240
26137,13.89,-60.97,,,13.88,-60.98,Central America,E Caribbean,Lesser Antilles/ Windward Islands,St Lucia,St. Lucia,Sainte-Lucie,Afro-Caribbean Creole,,Afro-Caribbean Peoples,Afro-Caribbean Peoples,Tropical Gardeners,1962;,Tropical Rainforest,Af,,,28.0,,,,Saint Lucian Creole French,ISO 639-3: acf,sain1246,language,sain1246,indo1319,St. Lucia,,"St. Lucia, otherwise known as ""Helen of the West Indies"" first came under French rule in 1660, at which time a treaty was signed with its native Carib tribe. For the next 200 years, amid the growth of sugar production, the island nation was attacked repeatedly by the competing nations of England and France and frequently changed alligence.",,,@Lomax1989Cantometrics @Koppen2006UpdatedWorldMap @Glottosain1246 @Ethnoacf @WikiSaint
30181,24.61,121.07,,,24.62,120.95,Southeast Asia,Island S E Asia,Taiwan,N W Taiwan,Saisiyat,Saiset; Sajek,Saisiyat Peoples,,,Taiwanese Indigenous Peoples,Warm Latitude Foragers,1943; 1966-1967; 1978;,Warm Oceanic Humid Subtropical,Cfa,,,28.0,,,,Saisiyat,ISO 639-3: xsy,sais1237,language,sais1237,aust1307,China,,,,,@Lomax1989Cantometrics @Koppen2006UpdatedWorldMap @WikiSaisiyat @Glottosais1237
